id,video_id,text,label,label_prior,matched_keywords,matched_categories,annot_time_sec,annot_ts
Ugz0GXeV_5VsXKdW-al4AaABAg,HeGfRTka3TQ,"Канчалаган жаш кыздар студентки акчасын айынан оздорун сатып журушот,бул эки Кыз жон эле шоо,завод фабирка коп ишканалар ачылса бул иш азайат ийман бар кыздарда бирок акча жок.",non_hate,likely_non_hate,,,16.99,1779552945
UgxIh68bfLeMrvLdhRN4AaABAg,GE9a-UY4I7E,БАТУКАЕВ ВОР ЕМЕС АЛ БОЛГОНУ ПЕДИК,hate,potentially_hate,педик,lgbt,3.78,1779552948
UgyEo8phusEqQzOsfuF4AaABAg,HeGfRTka3TQ,"Сойруйуп суйлой бербей озунорду жакшы алып журсонор эчким ыдык корсотпойт кыздар ушинтип эфирге чыккандан уялбайсынарбы каерден топтоп келди силерди, акылдуу кыздар келбейт мындай эфирге!",offensive,likely_non_hate,,,17.77,1779552966
Ugyhpu8W4yB9s8NRcv54AaABAg,KSVY5SRkfn8,Кайран кыргыз'карыган кыргыз!.,non_hate,likely_non_hate,,,2.77,1779552969
Ugy3J9hxjRAoPl_Cljp4AaABAg,bXQ7pHLuXSc,"Бирок эчак кетсе да, кыргыз элинин байлыгын сугунуп алып, элди сыздатып, канчаларды өлтүрүп кетишпедиби. Атасы Курманбек уялбай элге тезек терип, үйүңөрдү жылыткыла дегени, мобилдик телефондон чалууларды асмандын башына чыгаргандарычы. Бул үйдү биздин акчага сатып алган АКМАК. Муну сөзсүз айтыш керек. Бул азыркы көйгөйлөрдү чечпеш керек деген сөз эмес да. Элдин кээ бирлери жакшылап чай ичкенге каражаты болбой кыйналган. Кыргызстанга жакшылап ишканаларды ачып, элге жумуш берсе болмок ошол акчага. Аш болбой калсын, качан ичтери жарылаар экен.",offensive,potentially_hate,акмак|өлтүрү,profanity_ky,20.39,1779552989
Ugx0_PDqX2gNjDnoQil4AaABAg,KSVY5SRkfn8,Онолуу онугуу болбойт бизде .,non_hate,likely_non_hate,,,4.64,1779552994
Ugycitlkvn9uZpa9n4l4AaABAg,MzmJyHQlS5Y,Саймаити олтурулгондо киллерлер Кыргыз консул кызматык машинасында жургон . 100 % гарантия Матраимовтун ЗАКАЗНОЙ олтуру болгон Уландын олумуно дагы Матроимовтор кунолу аны дагы Заказ менен олтурткон .,non_hate,potentially_hate,олтуру,profanity_ky,12.24,1779553006
UgxwKwrLJFZCaOE28314AaABAg,9SK6boOSZX0,Мусулман мусулманды олтуруп тэ кандай Алох деп айтат тоба 😮,skip,potentially_hate,олтуру,profanity_ky,4.61,1779553011
UgzfOuZ5kOn_b-u_dUR4AaABAg,fIXFhZQ1Irg,8 март жалаптардын майрамы бүгүн канча деген зына болот. Жаш кыздар үй бүлөлор бузулат бүгүн.,hate,potentially_hate,жалап,profanity_ky,7.66,1779553019
UgxbwGnEiJu-TFbS0A54AaABAg,KSVY5SRkfn8,"Ташиев калп эле мыйзам деп Элди жедирип жүргөн экен, гкнб эмне деген бизнесмендерди тоноп бүт байлыгын тартып алган, Көлбаевди өлтүрүп бүт байлыгын менчиктештирип алган качырбай кустуруш керек",non_hate,potentially_hate,өлтүрү,profanity_ky,16.55,1779553035
UgxacfONgiQ4S_iozdN4AaABAg,8W94yWJHw6A,😂😂 элге жардам бербесе дагы коргойсунар эмне кылды акчага сатылгандай чыгасынар эки дос иштеп атат,non_hate,potentially_hate,сатылган,political,10.42,1779553046
UgwLHrxGHGtx3m8mhYh4AaABAg,8W94yWJHw6A,Ким кыргызга елге окмотко жакшы кызмат кылса таза мыйзамды билсе жок кылынууда,non_hate,likely_non_hate,,,6.39,1779553052
Ugw0esaHsvbALzpc3Yp4AaABAg,rcF3WelvY18,"Эки инспекторду тезинен иштен алыш керек, кайдыгер карап койберип жиберди уважаемый у вас есть паспорта деп суйролот отделге камап койсо болбойбу",skip,likely_non_hate,,,13.16,1779553065
Ugy886I_eC_IKDb5djR4AaABAg,bXQ7pHLuXSc,Атамбай ж.а Атамбайдын командасы Максимден ашып отот.Бул жанылык эмес,non_hate,likely_non_hate,,,5.36,1779553071
UgwfBgCczTNzXEMuQ_t4AaABAg,9SK6boOSZX0,Кудайа жазаңарды берсин🤲🤲🤲🤲мусулман пендеси деп бул акмактарды ким айтат😡🤮Кудайа бир айтпай келген апаааат силерди өзүңөрдөй айтпай туруп жер жутуп алсын🤲🤲🤲🤲🤲биздин өлгөн балдардын арбагы каны убалы урсун кудайа уктатпасын арбагы тынч койбосун🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲😭😭😭😭😭канкорлор канга жуулуп жер мн жексен болуп жер жутсун кудайа жер жутсун🤲🤲🤲🤲🤲гүнөөсү жок кырчындайлардын арбактары уктатпасын колуңар шал шал болсун омиииийин🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲бее ажал бее гүнөө өтүп кеткен мекеним элим жерим деген биздин эр азаматтарыбыздын жаткан жери бейиштин төрү болсун жайлары жанаттан болсун🤲🤲🤲🤲😭😭😭😭😭😭😭😭😭😭😭😭😭😭,offensive,potentially_hate,акмак,profanity_ky,213.55,1779553284
UgymijiKquS1G2eomKp4AaABAg,KSVY5SRkfn8,Садыр нукожоевич Аллахым ишиңизге ийгилик. 2 дүйнө бактылуулук берсин. Камчыбек Кыдыршаевич өтө сонун таза иштеди. Кол астындагылар баарын өлтүрүп бүттү. Ошолорду камаш керек.,non_hate,potentially_hate,өлтүрү,profanity_ky,8.73,1779553293
UgxPWtBvPmOduoylaeB4AaABAg,HeGfRTka3TQ,Фой биля чон кыз деп суйлой албай калат экенбизда туурабы,offensive,potentially_hate,биля,profanity_ru,6.12,1779553299
UgyevQe-TPCTR-j304t4AaABAg,iM4S3PDEGDg,"Акылыңар барбы. Жиргентипбегилечи. Анын моуйну эмне темирден бекен. Өлтуробүздегендер чоң бычак менен тилалбай. Бензопила таппай калган окшойт, көрсө мойнуну динозаврдвкындай экен. Аны чынында эле жоготобуз десе ошондо эле жоготмок. Эки достун эки сөзү эмес баш кайрыгансайын башка сөздөрү даяр. Переобуваются на бегу. Афера, живем пока при аферистах бакиевских",skip,likely_non_hate,,,29.08,1779553328
UgyCa27o1RNTuGlUnGR4AaABAg,8W94yWJHw6A,Раииди уйбулосу менен олтуруш керек,hate,potentially_hate,олтуру,profanity_ky,2.99,1779553331
Ugy9JTFw-36vGWU9mah4AaABAg,8W94yWJHw6A,Алишер Козуев Райымдын Россия заправкасын иштетет,non_hate,likely_non_hate,,,4.56,1779553336
UgxQpHnmnnuP34B7u4p4AaABAg,bXQ7pHLuXSc,Башты оорутпай Бакиевдерди териштире бербей жанынардагы Атанбайды териштирип алгылачы,non_hate,likely_non_hate,,,15.61,1779553351
UgypSQVSxkuc6mLCfup4AaABAg,GE9a-UY4I7E,Намысы жок акмактар,offensive,potentially_hate,акмак,profanity_ky,1.87,1779553353
UgwacS-9oXhQ4HVGWGp4AaABAg,rcF3WelvY18,Арабташып кеттик деген акмактар каяктасыңар ?илгери кыргыздар кальян чегип клубда котун коргозуп бийлеп журушчу беле?,offensive,potentially_hate,акмак,profanity_ky,13.42,1779553366
Ugzc6hu45u06JzmMwHV4AaABAg,bXQ7pHLuXSc,Мына далил Бакиевдер акмак экен!!! Бакиевдер Британиялык ишкерге кол салышкан экенго заказ менен!!!,offensive,potentially_hate,акмак,profanity_ky,5.57,1779553372
UgxvKY6mu48LENJn2fV4AaABAg,GE9a-UY4I7E,Бошоткондорду олтуруш керек,hate,potentially_hate,олтуру,profanity_ky,3.62,1779553376
UgxMTKGVhbamwxrJ3O14AaABAg,iM4S3PDEGDg,Ушундай чагымчыл акмактарды камаш керек элдин башын айланкан,offensive,potentially_hate,акмак,profanity_ky,6.5,1779553382
UgyDFkCQZhdB3rWgjtx4AaABAg,va4UkKaVJ8k,Жарайсын Мунарбек жигитсин Сен болбогондо бул малдан айырмпсы жок акмактар Оз ишин уланта бермек,offensive,potentially_hate,акмак,profanity_ky,6.74,1779553389
UgyD5Ju8TcVlP-4jqOp4AaABAg,MzmJyHQlS5Y,Жалган суйлобой ачык айткыла атамбаев жеенбекойту колдобой кырыса болуп бабановту колдогон,non_hate,likely_non_hate,,,8.78,1779553398
UgxHG_1ktjGdFbY_6uB4AaABAg,HeGfRTka3TQ,Жамгырчиева ток этеер жерин айтты.жердин жети катмарына кирип кетти го.,non_hate,likely_non_hate,,,7.91,1779553406
UghEt_8L3a2RtngCoAEC,GE9a-UY4I7E,Баар жогунду меен чача атыш керек экен пидр,hate,potentially_hate,пидр,lgbt,5.67,1779553411
Ugwb6YQswez6QBKaUjV4AaABAg,HeGfRTka3TQ,"Бол передача таптакыр туура эмес мындай ыдык көрсөтүү бойунча мыйзам чыкса этеңки күнү өзүңөр деле жалган жалаа менен олтуруп калышыңар мүмкүн,себеп башка өлкөлөрдөгү ушуга окшогон жок жерден каралангандар өтө көп силер мындай мыйзам менен бети калың жалган жалаачыларга түздөн түз жолачасыңар мен колдобойм!",hate,potentially_hate,олтуру,profanity_ky,28.49,1779553440
UgyDJQGfmv5ORSl_Dy54AaABAg,9SK6boOSZX0,Харошо делал шох камандири ви напали ви на или ми закончили если ещё раз нападёт ещё ми хорошо отвечаем ви баирактар ом стреляли мечетем убили детеи шох камандири шери нар и точико ви кунгизи таракан чапар туремчик канчик туремчик ещё чево хатите что ви убете а ми нет ми тоже умеем ваина ви не видели ваина ми адин рас видели ми нехатели ви сами первий начили вот так будит это ви немусулман и мусулман и дом алаха несрелят детеи неубиват стариков и беремений женщине несагет ви точна кофир,skip,likely_non_hate,,,3.32,1779553443
UgxjWojRDSSEzj27_1p4AaABAg,8W94yWJHw6A,Кыршызстанды раим менен атанбаев сазга тыккаг ушулар эн бай адамдар буллар кыргыздын казынасын сызгырган тулкулор булар,offensive,likely_non_hate,,,26.97,1779553470
UgxXd2xMQBovprYi8VJ4AaABAg,KSVY5SRkfn8,Ташиев Камчыны олтуруп озунун адамдарын ОПГ кылып алыптыр да 😏,non_hate,potentially_hate,олтуру,profanity_ky,7.54,1779553478
UgwrcamXmBcM43RgFwZ4AaABAg,8W94yWJHw6A,Райым тажинин оозун толтуруп Куспай койду окшойт! Эмесе ташинер Райымдын бир жерин жалап уктап эле журбодубу!,offensive,potentially_hate,жалап,profanity_ky,11.88,1779553490
UgzpWSKu60A-vDm8ExN4AaABAg,KSVY5SRkfn8,Ташини камаш керек болчу. Канча коп адамдар оорулуулар камакта жатышты эле го. Эмне таш мопсонун эле оорубац эле турат. Акча десе чуркап барат лакылдап,non_hate,potentially_hate,чурка,ethnic,16.59,1779553506
UgwZLprxxXL19ePVMD14AaABAg,va4UkKaVJ8k,"Бля уят кызын да жалап , балан да жалап. Позор кыргызмын дештен уяласын..",hate,potentially_hate,бля|жалап,profanity_ky|profanity_ru,9.4,1779553516
Ugy1hPh3ckYDrPtdHF54AaABAg,GE9a-UY4I7E,Батукаевди атмак түгүл кескилеп өлтүрүш керек болчу канча кыргыз жигитердин канын ичип жеди.,hate,potentially_hate,өлтүрү,profanity_ky,7.0,1779553523
Ugxz1LZH1tj95BQ0wvV4AaABAg,8W94yWJHw6A,Бляаа нарматова далбаёп болбосоң түшүнчү матраимов буга жардам берди тигиге жардам берди деп гелдирей бербей матраимов мамлекет ишенип берген кызматты өз кызык чылыгына пайдаланган мамлекеттин ичинде мамлекет түзүп алган СССР дин кезинде мындай шылуундар атууга кеткен,hate,potentially_hate,бля,profanity_ru,995.29,1779554518
UgwzFnFKXBrI6o-w5op4AaABAg,MzmJyHQlS5Y,Талант Мамытов иттенда пас болбочу бляа.,offensive,potentially_hate,бля,profanity_ru,4.68,1779554523
Ugyf_XpjptC3yhV313J4AaABAg,bXQ7pHLuXSc,Ал хуйня ашанын уйун корсотсонор Тадж махалго кайсыл акчага салган??? Каякта 2012 жылы Китай кыргызстанга 4 миллиард Берген кредит каяка жумшалды эмне салынды эчтемке жок,offensive,potentially_hate,хуй|хуйня,profanity_ru,15.56,1779554538
UgyREjqP9sLeKHEBafF4AaABAg,8W94yWJHw6A,Депутаттардын баары эле орукчан окшойт даарыланганы эле кетеберишетко,non_hate,likely_non_hate,,,6.74,1779554545
Ugz9FiinzQIrCOzZbtJ4AaABAg,va4UkKaVJ8k,Рахмат ГКНБ тазалаш керек акмактарды Кыргызды эмес Адамдык сыпаттыда жок еылар бул манкурттар,offensive,potentially_hate,акмак|манкурт,ethnic|profanity_ky,11.32,1779554556
UgyNAqo4J5sAHFnp0A54AaABAg,KSVY5SRkfn8,Таш эми билдинби Колдук дегенде олдук деген созду 🎉😂Дос деп журуп жайлапсын да Кыргызстанды Ташкее скейн,offensive,potentially_hate,скейн,lgbt,15.04,1779554571
UgxmnI9emtI9C_uBQTp4AaABAg,iM4S3PDEGDg,Это было 2010 году?,non_hate,likely_non_hate,,,2.0,1779554573
Ugw2yUZHyhGbyzC2slh4AaABAg,KSVY5SRkfn8,Белые придут грабит.красные придут грабить деген заманда,skip,likely_non_hate,,,1.59,1779554575
UgzwyK44KF122IEiJ6d4AaABAg,8W94yWJHw6A,"Былгып эле жатып калган экензинерда арамдар трибунала кооз суйлоп.Тышка чыкканда каалгаганынарды кылып,жещинерче жеп жутушунарча жутуп, карапайым элди мамлекетти сага батырдынар уялбай суйлогондорун кара.Болгон акчасын нолгочейин кустуруп камаш керек жегичтердин баардыгын ошондо иш алдыга жылат.ЖУРОГУ ТАЗА ЭЛИМ ЖЕРИМ ДЕГЕН ИНСАНДАРДЫ ИШТЕТИШ КЕРЕК ЭСКЕРТУУ МЕНЕН.жезен омур бойу камаласын деп.",offensive,likely_non_hate,,,24.79,1779554600
UgyavHxWCO1g7ZkiUgB4AaABAg,9SK6boOSZX0,Буйруса бул акмактар коротурганын корот аз калды Эми токтобосо оздорунон корсун .,offensive,potentially_hate,акмак,profanity_ky,9.21,1779554609
Ugwo_vWWRc7D92niUOZ4AaABAg,KSVY5SRkfn8,Колбаевти олтурушуп оздору кыргызстанда красный опга боло калышкан экенда буларды пагонун жулуп дыйкан кылып иштетиш керек,non_hate,potentially_hate,олтуру,profanity_ky,11.41,1779554620
UgwDGZ9iq-7LUlEn67Z4AaABAg,GE9a-UY4I7E,Кыргызстандан чыккан баатырларды олтуруп Озбек Батукаевди эркиндике кое берген Атанбаев озбек тубу жок акмактар кыргыз качан озбектен коркуп жашачуу эле чечен дейсинер Токмокто озбектер жашайт ото коп жашашат оздорун озбек дегенден коркушат ото бай жашашат булардын масаты кыргыздан баатырларды жок кылуу,hate,potentially_hate,акмак|олтуру,profanity_ky,25.11,1779554645
Ugw3qarbupgwvlZhfMR4AaABAg,9SK6boOSZX0,Вай бля Шох урушга чектма биздес нахуй улар адам эмас,skip,potentially_hate,бля,profanity_ru,6.58,1779554652
UgwFA_GCeVpQB0eWdDZ4AaABAg,GE9a-UY4I7E,Феликис кулов дагы бар да,non_hate,likely_non_hate,,,3.16,1779554655
UgyreebM_rg6Wnr0miZ4AaABAg,HeGfRTka3TQ,Ээй кагылайын кыргыз кыздарым озунор себебчи болуп жатасынар жарым жыланач шайтанга окшоп журосунор озунор ойлонуп коргулочу,hate,likely_non_hate,,,9.87,1779554665
Ugy00Wix_a9-2lCweJd4AaABAg,rcF3WelvY18,Ар жакта розовый жоолукчан урдура чегип атат тобаа,non_hate,likely_non_hate,,,41.66,1779554707
Ugz7hlUhmlT6pdWPvzp4AaABAg,rcF3WelvY18,"Потому что хозяева заведение при деньгах и все рот закрывают, наш будущий поколение уже половина наркоманы",skip,likely_non_hate,,,1.82,1779554709
UgyClHumMrT5gzDz7mZ4AaABAg,rcF3WelvY18,"Коомчулукта аял кишиге кол которуп анысы аз калгансып олтуруп жаткан адамдарды биринчиден даарылагыла, сураныч! Анан башкасын ойлонгула, жетишсенер.",non_hate,potentially_hate,олтуру,profanity_ky,11.86,1779554720
UgzkZizOkcGW-_yg-ch4AaABAg,8W94yWJHw6A,"Ак ийилет бирок сынбайт, азыркы бийлик дагы жылдар өтүп Раимдин ордунда болуп калышы мүмкүн",non_hate,likely_non_hate,,,8.42,1779554729
UgzU3DZ2oto4xxvfr3R4AaABAg,HeGfRTka3TQ,"Ооииийй Айсулуу Мамашева Депутат ЖК дейтго что правда Чем она помогает народу КЫРГЫЗСТАНА ХОТЕЛ УЗНАТЬ ПРОСТИТЕ ЕСЛИ ЧТО ЕСЛИ ЧЕСТНО Я ХОТЕЛ УЗНАТ ЧЕМ ОНА ПОМОГАЕТ НАРОДУ КЫРГЫЗСТАНА, ПОТОМУ ЧТО ДЕВУШКА В ДЕПУТАТЫ ЖК ЭТО Я В ШОКЕ",skip,likely_non_hate,,,6.04,1779554735
UgyAUAabkHKB7ygLzM94AaABAg,rcF3WelvY18,"""Эл көбөйсүн, төрөгүлө"" дегенди кааласаң, анда продуктуларды арзандаткыла! Батирлердин баасын түшүргүлө! Эки дос келери менен минимум эки эсе кымбаттады баары!",non_hate,likely_non_hate,,,11.83,1779554747
UgyHYOLKcLerJ7R8Mu14AaABAg,8W94yWJHw6A,"Клооптун, ""ууру, афферист блогер, журналист"" өңдөнгөн жеке,тилдерине ""ээ"", боло албаган, манкурт ""арам, журналистерди"" камаш керек!!! Буларды жоопкерчиликке тартпаса, эл, буларды таш баранга алышы керек!!!! Батыш Американын акчасына сатылган, саткындарКлооп!!!! Мекенин саткан ""уурулар""!!!!! Батыштын уурулары""!!!!!!",offensive,potentially_hate,манкурт|сатылган,ethnic|political,26.51,1779554773
UgxcCfz0Dkua6TwMqR14AaABAg,MzmJyHQlS5Y,Эдил тентек тантыбачы озуну ото эле таза ойлойт окшойсун крыша,offensive,potentially_hate,тентек,profanity_ky,27.87,1779554801
UgxVkC-UsWaJq5Q7RxJ4AaABAg,GE9a-UY4I7E,биздин кыйндарды олтуруп батукаевти бошотунар котор,non_hate,potentially_hate,олтуру,profanity_ky,8.73,1779554810
UgyM_mnfyFEzK-SLS194AaABAg,8W94yWJHw6A,Кыргызстан 🇰🇬 оркундой Бер гулдосун 🤲,non_hate,likely_non_hate,,,2.58,1779554812
UgwDVxqdzi5lkswZOOt4AaABAg,bXQ7pHLuXSc,"Лондондо дагы жөн жүрбөй, ар кимди өлтүрүүгө аракет кылып жүрөт",non_hate,potentially_hate,өлтүрү,profanity_ky,5.97,1779554818
UgzA4R4cGR78ouHT_nB4AaABAg,fIXFhZQ1Irg,Ташбаранга алып олтуруш керек! Туура кылды камап. Камаганда аздык кылат!,hate,potentially_hate,олтуру,profanity_ky,5.99,1779554824
UgzKIXST1hX-DvrmVDN4AaABAg,GE9a-UY4I7E,"Рысалиев, уялчаак сөрөй эл алдында жоопко тартыласыңар.",non_hate,likely_non_hate,,,5.65,1779554830
UgyZBZufVsr5lqHs5Nd4AaABAg,GE9a-UY4I7E,Турсунбек ахун акмак турбайбы,offensive,potentially_hate,акмак,profanity_ky,2.86,1779554833
Ugwg5df9Gs8JtpmZvPl4AaABAg,GE9a-UY4I7E,Аида салянова чыгарган акеси ошон учун олтурулду окшойт,non_hate,potentially_hate,олтуру,profanity_ky,5.62,1779554839
UgwQIR3VNCe3OukVBeN4AaABAg,HeGfRTka3TQ,"Талкуунар магга жакты колдоймун мыйзамга киргизгиле тезирак,,👍👍",non_hate,likely_non_hate,,,8.53,1779554847
UgwrzE_pBUZOa5WrM1h4AaABAg,rcF3WelvY18,Кыяматтын тезтетучу акмактар зинкорлор омур жашооң кыска болсо кайсыл жерге чейин барасың,offensive,potentially_hate,акмак,profanity_ky,8.51,1779554856
Ugz4CkaPhg4bX56KWW14AaABAg,9SK6boOSZX0,Вы киргизи опять Таджиков разбудите.. следующий раз вам пизда будет клянусь я вам говорю если начнёте до оша дойдём следующий раз подряд будем отправить в Узбекистан так что задумайтесь сейчас мы в нервах сидим почему не дошли до оша,skip,potentially_hate,пизда,profanity_ru,13.95,1779554870
UgyfQghUY9n4Ih0aJEJ4AaABAg,MzmJyHQlS5Y,Камчы Колбайды олтургондой эле олтуруп салыш керек мындай ууруларды тугандары менен кошуп,hate,potentially_hate,олтуру,profanity_ky,7.9,1779554877
UgxnFSNvT6wweAAe8eJ4AaABAg,va4UkKaVJ8k,Бииииляяяя гей менен жалаптарды ким козомолдойт? Динге асылбай ушуга окшогон айбандарды жоготпойсунарбы?,hate,potentially_hate,жалап,profanity_ky,8.05,1779554885
UgzITsaHhQsP4gh3OMV4AaABAg,MzmJyHQlS5Y,Эшекбаштар башкарат мноуга окшогон,offensive,potentially_hate,эшек,profanity_ky,4.1,1779554890
UgzTRgWA6XKnN1eVCQx4AaABAg,bXQ7pHLuXSc,Бакиевтерди колдогондор бул тууган жердештери жана кыргыз деп куйбогон акмактар сигейиндер кайсы бетинер менен колдойсунар жакшы болсо кан тогулот беле Максим орус кыргызга куймок беле,offensive,potentially_hate,акмак,profanity_ky,25.25,1779554915
UgxT92y_IUs4WsjaYJR4AaABAg,MzmJyHQlS5Y,"Айланайын Кыргыз калкым, Кыргыз жаштар, 7 область Мен Силерге Таазим кылам,, баарына чыдап,, кыйналып жашап журдунор",non_hate,likely_non_hate,,,9.37,1779554924
Ugyi-WAD0NUKCUR81Ol4AaABAg,HeGfRTka3TQ,Айзада былжырак былжыраптырсын эшектей болуп,offensive,potentially_hate,эшек,profanity_ky,14.17,1779554938
Ugxdq_l4-aIFOERpuzl4AaABAg,va4UkKaVJ8k,Молодец ушундай кылыш керек,non_hate,likely_non_hate,,,1.82,1779554940
UgyLi8pmsfiKzCoDge94AaABAg,iM4S3PDEGDg,Готун айрыш керек акчага сатылган геендерди. Садыр ды признаю башчы деп и башчыга баш ийиш керек,hate,potentially_hate,сатылган,political,8.6,1779554949
UgzMAMf5qQBAq_2oy8d4AaABAg,KSVY5SRkfn8,"Кайсыл жерде жатат, көрсөтпөйсүңөрбү? Козу гриль жеп, 5 жылдыз номерде би 😉",non_hate,likely_non_hate,,,8.64,1779554957
UgxOOIVskmI3fKCzYMV4AaABAg,rcF3WelvY18,Эненкодугаскейндер колян чекпей эшектин ташагын соргурлар,offensive,potentially_hate,эшек,profanity_ky,29.76,1779554987
UgwtiGGn219lLgfxxAp4AaABAg,9SK6boOSZX0,😂 😂 😂 Бля они все Таджики который умеет воевать,skip,potentially_hate,бля,profanity_ru,4.45,1779554992
UgzijMRRXOsTRviLBvh4AaABAg,bXQ7pHLuXSc,Бляа бакиев башынды алыш керек,hate,potentially_hate,бля,profanity_ru,6.62,1779554998
Ugw7_tlvBIoAHmdQipR4AaABAg,9SK6boOSZX0,Манкурт лөлүлөр кыйшык жолдо жүргөнүн билишпейт окшойт Алла бул инсандарга акыл ийман тартип берсин,hate,potentially_hate,манкурт,ethnic,6.94,1779555005
UgyD8UsWGm-AzE1_73B4AaABAg,HeGfRTka3TQ,Суйуу жашка карабайт.,non_hate,likely_non_hate,,,2.96,1779555008
UgyO-WL8iHtcwfsVbX54AaABAg,8W94yWJHw6A,Мамлкеттин канын соргондор.,non_hate,likely_non_hate,,,5.01,1779555013
UgyZPPIVfgQQQlK9tlJ4AaABAg,MzmJyHQlS5Y,Туштон кийин актанып озунорду матраимовтон алып качасынарда убагында котунон ээрчип журдунор элего депуттар,non_hate,likely_non_hate,,,15.66,1779555029
Ugyg-N5CSjdedTlJyIF4AaABAg,bXQ7pHLuXSc,Акырет куну кантип жооп берет акмактар Кыргызстанды тоноп кетишти да,offensive,potentially_hate,акмак,profanity_ky,6.78,1779555036
UgxqES22SRy5QXoAVnJ4AaABAg,bXQ7pHLuXSc,"Акмак максим, сени кудайга тапшырдым, кудай буюрса жазанды тартасын кыргыз элим сени каргайт каргыш сага максим",offensive,potentially_hate,акмак,profanity_ky,6.6,1779555042
UgxJruEuUnmAm_DWRW14AaABAg,9SK6boOSZX0,"Ташиге корсоткуло ,чынын айтканда уйдо баатыр жоодо жок бироо экен .тазиктерге чуркап барып сайнаби саттаровичине жалынбай бул жакта аскерлерди тазиктин мизин кайтартып туруш керек болчу ,бул жак бардак Таши там а сейчас плачет Садыр экообу.",non_hate,potentially_hate,чурка,ethnic,22.27,1779555065
UgwEY59mLeGPisIRgLx4AaABAg,8W94yWJHw6A,Кыскасы Садыр Нуркожоевич красавчик айрыды😂😂😂,non_hate,likely_non_hate,,,2.3,1779555067
Ugwkgl5n3vz6n5Cc5TZ4AaABAg,9SK6boOSZX0,Шох нарко бизнес боюнча учуна чыккан мен бул адамды 2000жылы уккам жергетал р Нуна барганда ошол мезгилде райондо начальник милиции болгон райондун акими биздин токтогулдук эжебиз экен,non_hate,likely_non_hate,,,13.84,1779555081
UgzCt-ZqJkcL-aqeDvt4AaABAg,9SK6boOSZX0,"ай карсава, мыкты иликтөө жасапсыңар политклиника",non_hate,likely_non_hate,,,3.59,1779555084
UgwakWPbPwCiYIvWkg54AaABAg,8W94yWJHw6A,Матраимов оздору жакшы болчу элге кызмат кылгандар бирок аркасын жалап жургондор ото опасный болушкан эми кимдикин жалашаткен кандидат пока жок,offensive,potentially_hate,жалап,profanity_ky,12.82,1779555097
UgxNGd_zw5gQBk37af54AaABAg,9SK6boOSZX0,Напали на скорий помощь,skip,likely_non_hate,,,2.47,1779555100
UgyOJUZztE_Kq4os8kV4AaABAg,GE9a-UY4I7E,Турмодоле олтуруп жок кылыш керек эле ошо Батукаевди.жогорудан буйрук болгондаа анан булар буйрукту аткарышкан.акча алышкан же креслого отургузам жогоруга котором деп айтып турмодон чыгарткан.призидент баш,hate,potentially_hate,олтуру,profanity_ky,13.94,1779555114
Ugz89M5ecq8hPRPl8Wh4AaABAg,bXQ7pHLuXSc,Ооой Максимди тим койуп жанынарда жургон Атамбаевдин уйун териштирип алгылачы анча чыным кетирип Британияда эмне бар дейм да.,non_hate,likely_non_hate,,,11.89,1779555126
UgyoQvgPE23Daj_euvl4AaABAg,bXQ7pHLuXSc,Эмне ачык айткандарды бул жерде дагы коро албастыктар коп ко бут Бакиевтин кишилери го озунор кормок турмак кан кечтинер элего 2010 жылы акмактар,offensive,potentially_hate,акмак,profanity_ky,13.07,1779555139
UgyEIW9OZ_uNIjMY7mt4AaABAg,KSVY5SRkfn8,Ташиев озу Опг болуб калган екенда,non_hate,likely_non_hate,,,3.12,1779555142
UgyfwdEFVA6pUs2QeVh4AaABAg,9SK6boOSZX0,Рахмон өзү бок болуп атса генералы абат болот беле эшек айбан доңуздар,offensive,potentially_hate,эшек,profanity_ky,10.03,1779555152
UgwT0OB66pGyF1kXf3B4AaABAg,rcF3WelvY18,Админстратырни баш кылип кармап камаш кэрэк баласын коргогондойы галубойынь корговататы акмак. Карап бэр сэн эмнэ болсоны,hate,potentially_hate,акмак,profanity_ky,12.92,1779555165
Ugwjzscwu2ZWneTEJYZ4AaABAg,KSVY5SRkfn8,Ишенген ТАШИ сен болсон Кольбаевдин олтуруп ОЗУ ОПГ турбайбы,non_hate,potentially_hate,олтуру,profanity_ky,7.04,1779555172
UgxBz7dsZLcxvfJhpcN4AaABAg,bXQ7pHLuXSc,Максим озунчу кыргыз сезбейт,non_hate,likely_non_hate,,,6.92,1779555179
UgzfLUhWWBvOmTPW35R4AaABAg,MzmJyHQlS5Y,Маркум Улан Эгизбаевди...ушул матраимов олтургон.,non_hate,likely_non_hate,,,6.05,1779555185
UgxhjxH3DtyGqYcmQEp4AaABAg,rcF3WelvY18,Сакал койгон ешшек акмак ит,offensive,potentially_hate,акмак,profanity_ky,4.23,1779555189
Ugx7Czz0nqtRrzuwhbd4AaABAg,bXQ7pHLuXSc,ушуну олтуруш керек,hate,potentially_hate,олтуру,profanity_ky,2.09,1779555191
