id,video_id,text,label
UgyD5Ju8TcVlP-4jqOp4AaABAg,MzmJyHQlS5Y,Жалган суйлобой ачык айткыла атамбаев жеенбекойту колдобой кырыса болуп бабановту колдогон,non_hate
UgxHG_1ktjGdFbY_6uB4AaABAg,HeGfRTka3TQ,Жамгырчиева ток этеер жерин айтты.жердин жети катмарына кирип кетти го.,non_hate
UghEt_8L3a2RtngCoAEC,GE9a-UY4I7E,Баар жогунду меен чача атыш керек экен пидр,hate
Ugwb6YQswez6QBKaUjV4AaABAg,HeGfRTka3TQ,"Бол передача таптакыр туура эмес мындай ыдык көрсөтүү бойунча мыйзам чыкса этеңки күнү өзүңөр деле жалган жалаа менен олтуруп калышыңар мүмкүн,себеп башка өлкөлөрдөгү ушуга окшогон жок жерден каралангандар өтө көп силер мындай мыйзам менен бети калың жалган жалаачыларга түздөн түз жолачасыңар мен колдобойм!",hate
UgxjWojRDSSEzj27_1p4AaABAg,8W94yWJHw6A,Кыршызстанды раим менен атанбаев сазга тыккаг ушулар эн бай адамдар буллар кыргыздын казынасын сызгырган тулкулор булар,offensive
UgxXd2xMQBovprYi8VJ4AaABAg,KSVY5SRkfn8,Ташиев Камчыны олтуруп озунун адамдарын ОПГ кылып алыптыр да 😏,non_hate
UgwrcamXmBcM43RgFwZ4AaABAg,8W94yWJHw6A,Райым тажинин оозун толтуруп Куспай койду окшойт! Эмесе ташинер Райымдын бир жерин жалап уктап эле журбодубу!,offensive
UgzpWSKu60A-vDm8ExN4AaABAg,KSVY5SRkfn8,Ташини камаш керек болчу. Канча коп адамдар оорулуулар камакта жатышты эле го. Эмне таш мопсонун эле оорубац эле турат. Акча десе чуркап барат лакылдап,non_hate
UgwZLprxxXL19ePVMD14AaABAg,va4UkKaVJ8k,"Бля уят кызын да жалап , балан да жалап. Позор кыргызмын дештен уяласын..",hate
Ugy1hPh3ckYDrPtdHF54AaABAg,GE9a-UY4I7E,Батукаевди атмак түгүл кескилеп өлтүрүш керек болчу канча кыргыз жигитердин канын ичип жеди.,hate
Ugxz1LZH1tj95BQ0wvV4AaABAg,8W94yWJHw6A,Бляаа нарматова далбаёп болбосоң түшүнчү матраимов буга жардам берди тигиге жардам берди деп гелдирей бербей матраимов мамлекет ишенип берген кызматты өз кызык чылыгына пайдаланган мамлекеттин ичинде мамлекет түзүп алган СССР дин кезинде мындай шылуундар атууга кеткен,hate
UgwzFnFKXBrI6o-w5op4AaABAg,MzmJyHQlS5Y,Талант Мамытов иттенда пас болбочу бляа.,offensive
Ugyf_XpjptC3yhV313J4AaABAg,bXQ7pHLuXSc,Ал хуйня ашанын уйун корсотсонор Тадж махалго кайсыл акчага салган??? Каякта 2012 жылы Китай кыргызстанга 4 миллиард Берген кредит каяка жумшалды эмне салынды эчтемке жок,offensive
UgyREjqP9sLeKHEBafF4AaABAg,8W94yWJHw6A,Депутаттардын баары эле орукчан окшойт даарыланганы эле кетеберишетко,non_hate
Ugz9FiinzQIrCOzZbtJ4AaABAg,va4UkKaVJ8k,Рахмат ГКНБ тазалаш керек акмактарды Кыргызды эмес Адамдык сыпаттыда жок еылар бул манкурттар,offensive
UgyNAqo4J5sAHFnp0A54AaABAg,KSVY5SRkfn8,Таш эми билдинби Колдук дегенде олдук деген созду 🎉😂Дос деп журуп жайлапсын да Кыргызстанды Ташкее скейн,offensive
UgxmnI9emtI9C_uBQTp4AaABAg,iM4S3PDEGDg,Это было 2010 году?,non_hate
UgzwyK44KF122IEiJ6d4AaABAg,8W94yWJHw6A,"Былгып эле жатып калган экензинерда арамдар трибунала кооз суйлоп.Тышка чыкканда каалгаганынарды кылып,жещинерче жеп жутушунарча жутуп, карапайым элди мамлекетти сага батырдынар уялбай суйлогондорун кара.Болгон акчасын нолгочейин кустуруп камаш керек жегичтердин баардыгын ошондо иш алдыга жылат.ЖУРОГУ ТАЗА ЭЛИМ ЖЕРИМ ДЕГЕН ИНСАНДАРДЫ ИШТЕТИШ КЕРЕК ЭСКЕРТУУ МЕНЕН.жезен омур бойу камаласын деп.",offensive
UgyavHxWCO1g7ZkiUgB4AaABAg,9SK6boOSZX0,Буйруса бул акмактар коротурганын корот аз калды Эми токтобосо оздорунон корсун .,offensive
Ugwo_vWWRc7D92niUOZ4AaABAg,KSVY5SRkfn8,Колбаевти олтурушуп оздору кыргызстанда красный опга боло калышкан экенда буларды пагонун жулуп дыйкан кылып иштетиш керек,non_hate
UgwDGZ9iq-7LUlEn67Z4AaABAg,GE9a-UY4I7E,Кыргызстандан чыккан баатырларды олтуруп Озбек Батукаевди эркиндике кое берген Атанбаев озбек тубу жок акмактар кыргыз качан озбектен коркуп жашачуу эле чечен дейсинер Токмокто озбектер жашайт ото коп жашашат оздорун озбек дегенден коркушат ото бай жашашат булардын масаты кыргыздан баатырларды жок кылуу,hate
UgwFA_GCeVpQB0eWdDZ4AaABAg,GE9a-UY4I7E,Феликис кулов дагы бар да,non_hate
UgyreebM_rg6Wnr0miZ4AaABAg,HeGfRTka3TQ,Ээй кагылайын кыргыз кыздарым озунор себебчи болуп жатасынар жарым жыланач шайтанга окшоп журосунор озунор ойлонуп коргулочу,hate
Ugy00Wix_a9-2lCweJd4AaABAg,rcF3WelvY18,Ар жакта розовый жоолукчан урдура чегип атат тобаа,non_hate
UgyClHumMrT5gzDz7mZ4AaABAg,rcF3WelvY18,"Коомчулукта аял кишиге кол которуп анысы аз калгансып олтуруп жаткан адамдарды биринчиден даарылагыла, сураныч! Анан башкасын ойлонгула, жетишсенер.",non_hate
UgzkZizOkcGW-_yg-ch4AaABAg,8W94yWJHw6A,"Ак ийилет бирок сынбайт, азыркы бийлик дагы жылдар өтүп Раимдин ордунда болуп калышы мүмкүн",non_hate
UgyAUAabkHKB7ygLzM94AaABAg,rcF3WelvY18,"""Эл көбөйсүн, төрөгүлө"" дегенди кааласаң, анда продуктуларды арзандаткыла! Батирлердин баасын түшүргүлө! Эки дос келери менен минимум эки эсе кымбаттады баары!",non_hate
UgyHYOLKcLerJ7R8Mu14AaABAg,8W94yWJHw6A,"Клооптун, ""ууру, афферист блогер, журналист"" өңдөнгөн жеке,тилдерине ""ээ"", боло албаган, манкурт ""арам, журналистерди"" камаш керек!!! Буларды жоопкерчиликке тартпаса, эл, буларды таш баранга алышы керек!!!! Батыш Американын акчасына сатылган, саткындарКлооп!!!! Мекенин саткан ""уурулар""!!!!! Батыштын уурулары""!!!!!!",offensive
UgxcCfz0Dkua6TwMqR14AaABAg,MzmJyHQlS5Y,Эдил тентек тантыбачы озуну ото эле таза ойлойт окшойсун крыша,offensive
UgxVkC-UsWaJq5Q7RxJ4AaABAg,GE9a-UY4I7E,биздин кыйндарды олтуруп батукаевти бошотунар котор,non_hate
UgyM_mnfyFEzK-SLS194AaABAg,8W94yWJHw6A,Кыргызстан 🇰🇬 оркундой Бер гулдосун 🤲,non_hate
UgwDVxqdzi5lkswZOOt4AaABAg,bXQ7pHLuXSc,"Лондондо дагы жөн жүрбөй, ар кимди өлтүрүүгө аракет кылып жүрөт",non_hate
UgzA4R4cGR78ouHT_nB4AaABAg,fIXFhZQ1Irg,Ташбаранга алып олтуруш керек! Туура кылды камап. Камаганда аздык кылат!,hate
UgzKIXST1hX-DvrmVDN4AaABAg,GE9a-UY4I7E,"Рысалиев, уялчаак сөрөй эл алдында жоопко тартыласыңар.",non_hate
UgyZBZufVsr5lqHs5Nd4AaABAg,GE9a-UY4I7E,Турсунбек ахун акмак турбайбы,offensive
Ugwg5df9Gs8JtpmZvPl4AaABAg,GE9a-UY4I7E,Аида салянова чыгарган акеси ошон учун олтурулду окшойт,non_hate
UgwQIR3VNCe3OukVBeN4AaABAg,HeGfRTka3TQ,"Талкуунар магга жакты колдоймун мыйзамга киргизгиле тезирак,,👍👍",non_hate
UgwrzE_pBUZOa5WrM1h4AaABAg,rcF3WelvY18,Кыяматтын тезтетучу акмактар зинкорлор омур жашооң кыска болсо кайсыл жерге чейин барасың,offensive
UgyfQghUY9n4Ih0aJEJ4AaABAg,MzmJyHQlS5Y,Камчы Колбайды олтургондой эле олтуруп салыш керек мындай ууруларды тугандары менен кошуп,hate
UgxnFSNvT6wweAAe8eJ4AaABAg,va4UkKaVJ8k,Бииииляяяя гей менен жалаптарды ким козомолдойт? Динге асылбай ушуга окшогон айбандарды жоготпойсунарбы?,hate
UgzITsaHhQsP4gh3OMV4AaABAg,MzmJyHQlS5Y,Эшекбаштар башкарат мноуга окшогон,offensive
UgzTRgWA6XKnN1eVCQx4AaABAg,bXQ7pHLuXSc,Бакиевтерди колдогондор бул тууган жердештери жана кыргыз деп куйбогон акмактар сигейиндер кайсы бетинер менен колдойсунар жакшы болсо кан тогулот беле Максим орус кыргызга куймок беле,offensive
UgxT92y_IUs4WsjaYJR4AaABAg,MzmJyHQlS5Y,"Айланайын Кыргыз калкым, Кыргыз жаштар, 7 область Мен Силерге Таазим кылам,, баарына чыдап,, кыйналып жашап журдунор",non_hate
Ugyi-WAD0NUKCUR81Ol4AaABAg,HeGfRTka3TQ,Айзада былжырак былжыраптырсын эшектей болуп,offensive
Ugxdq_l4-aIFOERpuzl4AaABAg,va4UkKaVJ8k,Молодец ушундай кылыш керек,non_hate
UgyLi8pmsfiKzCoDge94AaABAg,iM4S3PDEGDg,Готун айрыш керек акчага сатылган геендерди. Садыр ды признаю башчы деп и башчыга баш ийиш керек,hate
UgzMAMf5qQBAq_2oy8d4AaABAg,KSVY5SRkfn8,"Кайсыл жерде жатат, көрсөтпөйсүңөрбү? Козу гриль жеп, 5 жылдыз номерде би 😉",non_hate
UgxOOIVskmI3fKCzYMV4AaABAg,rcF3WelvY18,Эненкодугаскейндер колян чекпей эшектин ташагын соргурлар,offensive
UgzijMRRXOsTRviLBvh4AaABAg,bXQ7pHLuXSc,Бляа бакиев башынды алыш керек,hate
Ugw7_tlvBIoAHmdQipR4AaABAg,9SK6boOSZX0,Манкурт лөлүлөр кыйшык жолдо жүргөнүн билишпейт окшойт Алла бул инсандарга акыл ийман тартип берсин,hate
UgyD8UsWGm-AzE1_73B4AaABAg,HeGfRTka3TQ,Суйуу жашка карабайт.,non_hate
UgyO-WL8iHtcwfsVbX54AaABAg,8W94yWJHw6A,Мамлкеттин канын соргондор.,non_hate
UgyZPPIVfgQQQlK9tlJ4AaABAg,MzmJyHQlS5Y,Туштон кийин актанып озунорду матраимовтон алып качасынарда убагында котунон ээрчип журдунор элего депуттар,non_hate
Ugyg-N5CSjdedTlJyIF4AaABAg,bXQ7pHLuXSc,Акырет куну кантип жооп берет акмактар Кыргызстанды тоноп кетишти да,offensive
UgxqES22SRy5QXoAVnJ4AaABAg,bXQ7pHLuXSc,"Акмак максим, сени кудайга тапшырдым, кудай буюрса жазанды тартасын кыргыз элим сени каргайт каргыш сага максим",offensive
UgxJruEuUnmAm_DWRW14AaABAg,9SK6boOSZX0,"Ташиге корсоткуло ,чынын айтканда уйдо баатыр жоодо жок бироо экен .тазиктерге чуркап барып сайнаби саттаровичине жалынбай бул жакта аскерлерди тазиктин мизин кайтартып туруш керек болчу ,бул жак бардак Таши там а сейчас плачет Садыр экообу.",non_hate
UgwEY59mLeGPisIRgLx4AaABAg,8W94yWJHw6A,Кыскасы Садыр Нуркожоевич красавчик айрыды😂😂😂,non_hate
Ugwkgl5n3vz6n5Cc5TZ4AaABAg,9SK6boOSZX0,Шох нарко бизнес боюнча учуна чыккан мен бул адамды 2000жылы уккам жергетал р Нуна барганда ошол мезгилде райондо начальник милиции болгон райондун акими биздин токтогулдук эжебиз экен,non_hate
UgzCt-ZqJkcL-aqeDvt4AaABAg,9SK6boOSZX0,"ай карсава, мыкты иликтөө жасапсыңар политклиника",non_hate
UgwakWPbPwCiYIvWkg54AaABAg,8W94yWJHw6A,Матраимов оздору жакшы болчу элге кызмат кылгандар бирок аркасын жалап жургондор ото опасный болушкан эми кимдикин жалашаткен кандидат пока жок,offensive
UgyOJUZztE_Kq4os8kV4AaABAg,GE9a-UY4I7E,Турмодоле олтуруп жок кылыш керек эле ошо Батукаевди.жогорудан буйрук болгондаа анан булар буйрукту аткарышкан.акча алышкан же креслого отургузам жогоруга котором деп айтып турмодон чыгарткан.призидент баш,hate
Ugz89M5ecq8hPRPl8Wh4AaABAg,bXQ7pHLuXSc,Ооой Максимди тим койуп жанынарда жургон Атамбаевдин уйун териштирип алгылачы анча чыным кетирип Британияда эмне бар дейм да.,non_hate
UgyoQvgPE23Daj_euvl4AaABAg,bXQ7pHLuXSc,Эмне ачык айткандарды бул жерде дагы коро албастыктар коп ко бут Бакиевтин кишилери го озунор кормок турмак кан кечтинер элего 2010 жылы акмактар,offensive
UgyEIW9OZ_uNIjMY7mt4AaABAg,KSVY5SRkfn8,Ташиев озу Опг болуб калган екенда,non_hate
UgyfwdEFVA6pUs2QeVh4AaABAg,9SK6boOSZX0,Рахмон өзү бок болуп атса генералы абат болот беле эшек айбан доңуздар,offensive
UgwT0OB66pGyF1kXf3B4AaABAg,rcF3WelvY18,Админстратырни баш кылип кармап камаш кэрэк баласын коргогондойы галубойынь корговататы акмак. Карап бэр сэн эмнэ болсоны,hate
Ugwjzscwu2ZWneTEJYZ4AaABAg,KSVY5SRkfn8,Ишенген ТАШИ сен болсон Кольбаевдин олтуруп ОЗУ ОПГ турбайбы,non_hate
UgxBz7dsZLcxvfJhpcN4AaABAg,bXQ7pHLuXSc,Максим озунчу кыргыз сезбейт,non_hate
UgzfLUhWWBvOmTPW35R4AaABAg,MzmJyHQlS5Y,Маркум Улан Эгизбаевди...ушул матраимов олтургон.,non_hate
UgxhjxH3DtyGqYcmQEp4AaABAg,rcF3WelvY18,Сакал койгон ешшек акмак ит,offensive
Ugx7Czz0nqtRrzuwhbd4AaABAg,bXQ7pHLuXSc,ушуну олтуруш керек,hate
Ugwe7Qf0Jq_nZHbUh2B4AaABAg,9SK6boOSZX0,"Бул жапайылардын бүт кылмыштарын тактап, эл аралык сотко бериш керек. Генпрокуратура ушул жолу чара көрбөсө, каны төгүлгөн жигиттердин өлүмү кечирилбейт!",offensive
UgxsWky1bVR_Ip7UvVd4AaABAg,8W94yWJHw6A,"Бирөөнүн да көтү таза эмес ,сукалар баарын атып салышса эшектерди",hate
UgxJKpULczwpqMsR-v14AaABAg,8W94yWJHw6A,Азыркы биликтегилер бары уча тартып жугурушуп жургон кошоматчы шылундар Акылбек Талаибек буларды качан жоп беришет ошолорду тазалаш керек карапаим ел ошондои карапаим ел ишенет елек бугун кармалат ертеси боштондукта тангаласын,non_hate
UgzXTP4sNb-azXvcE-14AaABAg,9SK6boOSZX0,"тажиктер жыргап, каалаган убакта кол салып, элибизди өлтүрүп. Садыр Жапаров отставкага кет лох экенсиң",offensive
Ugx8ZCK8iUAVWDvcsht4AaABAg,GE9a-UY4I7E,Эшектек атып салат деп корктук дегенин кара атыш керек болчу болбосо сени атыш керек,hate
UghwIXVfnUtwongCoAEC,GE9a-UY4I7E,Ошол коммиссиянын корутундусунда жазылган нерсеге эмес мыйзам чегинде караш керек болчу суранды менин кабинетиме журналиссттер толуп кетти деп андай суранычтар турмодо канча сен анын бироону дагы уккан эмессин укпайсын дагы турмодо куноосу жок жаткандар толтура а сен кот кот жалап журуп отуп кетесин атын калат Турсунбек Акун деген калыс карай албайсынбы жыл уйуно барып ич дарынды,offensive
UgzCHdNSrJvpvl2tw8h4AaABAg,KSVY5SRkfn8,Болмок тургай болгон опг болгон 100 процент Садыр эле корбой журбосо эл ьут коруп жон териси менен сезип айтып камалып келбедиби,non_hate
Ugw-0XjCUc3HD6p0-Z54AaABAg,MzmJyHQlS5Y,Тубаса туулган Ууру экен да Атасы кандай киши болгон Ууру окшойт да,non_hate
Ugyx-1HIun-dZF5NRdl4AaABAg,HeGfRTka3TQ,Айзада суйлогондо психолог Тор да олтуруп калды го ОЗУ ачылып,non_hate
Ugx32T54Wmj4bxuNiq14AaABAg,MzmJyHQlS5Y,Сокени матраимов шайлаган президнт кылып,non_hate
Ugz5yitMxpBtC08FlSB4AaABAg,rcF3WelvY18,"Тооба, тооба😳😳, кандай жиркенч, шайтандар, тукуму жамандар, оно баланы карасан акмак татуировка жасап мойнуна, кыргыз болбой ол, силерге ташбаран, ташбаран 😡😡😡",hate
UgwLKNYIBaCVJRZbIBF4AaABAg,bXQ7pHLuXSc,Жун баш Максим аябай арыктаптыр го.Олсон соогун келбесин акмак карапайым элдин акчасын алып ошол жерде кайсы бетти менен жашап атасын. КОРДУНУЗБУ БУЛ АЯЛДЫН АЙТЫП АТКАНЫН КЫРГЫЗСТАНДАН АКЧА ЧЫГАРЫП КЕТКЕНИ ДАЛИЛ БАР ЭКЕН. ТУУЛГАН ЖЕРДИН ТОПУРАГЫ АЛТЫН ОШОНУ МАКСИМ БИЛБЕЙБИ? КАРГЫШ ТИЙСИН ТУУЛГАН ЖЕРДИН ТОПУРАГЫ САГА БУЮРБАСЫН.БРИТАНИЯНЫН ОЗУНУН ЖАРАНДАРЫ БАЙЛАРЫ ДА АЛА АЛБАЙТ ДЕП АТАТ ГО.УРМАТТУУ КЫРГЫЗСТАНДЫКТАР ОЗУНУЗДОР КОРДУНУЗДОР КАНТИП БАКИЕВТЕР УШУНЧА АКЧАНЫ АШ КЫЛАТ,offensive
UgyojZNbcgI05C5080Z4AaABAg,GE9a-UY4I7E,Рысбек акматбаев котунорду айрымак суки бирден айрымак акчага сатылган праститутки котунорду бергиле эми,offensive
Ugw9QAEYO6J5_r0gDNR4AaABAg,9SK6boOSZX0,Тажиктер эл эмес эле жапайы манкурттар.кудай жазаласын силерди.мусулман мусулманга да согуш кылабы? Айбандар.,hate
UgwVAjKWDiC3FomAmpR4AaABAg,MzmJyHQlS5Y,"Аллама мин мертен шугур,,, Аллам озу жиберген окшойт биздин Президен тибиз ди, 👍👍👍",non_hate
UgxBB_dIadPOcFfZ1YJ4AaABAg,KSVY5SRkfn8,Садыр Жапаров молодец шундай иштеш керек мына там бердим,non_hate
UgwpgLjzDORglmpGyK54AaABAg,GE9a-UY4I7E,Азиздин ордуна Саланованы камаш керек. Бир кун келет ушул кылган ишинер учун жооб бересинер. Тарых корсотот.,non_hate
UgxVKVewccFfMHvMlc54AaABAg,HeGfRTka3TQ,Айзада акуулду экен,non_hate
Ugz_DwlSJmHPErVnlh54AaABAg,HeGfRTka3TQ,Ал акмакты антарасынан чаап салыш керек,hate
UgxZF_bBgGvSv6fgOCp4AaABAg,rcF3WelvY18,Жолук салынгандарда чегип жататго шерменде оромолду алып сал акмак аял,offensive
UgwyC2sv0sV1Swa7uG54AaABAg,MzmJyHQlS5Y,Беш бакан емес.Беш камансынар да.,non_hate
UgymAS9DRGIULx-ctBZ4AaABAg,9SK6boOSZX0,Джапджиктер енен драйн десе,offensive
Ugy0iWtsDX3LsEwYxgd4AaABAg,GE9a-UY4I7E,Менин колумдан келсего баарынарды жардырып бир жерге топтоп туруп олтуруп чекеден анан онолмокпуз,hate
Ugh7cJrmM3HC4ngCoAEC,GE9a-UY4I7E,АКЧАГА САТЫЛГАН. НАМЫСЫ ЖОК КОТОК БАШТАР КАЧЫРЫП ЖИБЕРДИ ДА БУЛ ЭШЕКТИ,offensive
UgyKehIrR5a3FCIx2uF4AaABAg,8W94yWJHw6A,"Менда ойлочумун Бул миллионду Элдин уулу деп, көрсө Элдин душманы турбайбы, чет жактан келген зыяндуу товарларды акча берсе киргизе берген экенда, азыр да жолун таап киргизип жатышат акмактар",offensive
UgztYCLasku3Ki0lYTN4AaABAg,iM4S3PDEGDg,"Жапаров КЕТСИН!!! Анын Чыккынчы Экендигин Али ЭЛ Биле Элекпи???? Кыргызстандын Жарымы Уже КЫТАЙДЫКЫ!!!!! Эшектер,!!!",offensive
UgxPqu3NpZo5EHVuRZZ4AaABAg,KSVY5SRkfn8,ОПГнын баары бул жакта турбайбы Камчы Колбайевти бул ОПГ эле олтуруп койгон го,non_hate
UgiWG8vFFPruw3gCoAEC,GE9a-UY4I7E,Чечен канча адамды олтуруп салды ага ким жооп берет,non_hate
UgwN4tQ6u1jecYhdTM14AaABAg,mOGb4Wzdbv4,"Абийир, уят жок болгондо дин да жардам бербейт. Мечитке беш маал барып ууру кылып, зордукчулук кылгандар, сойкулукту уюштуруп бизнес кылгандар көбөйдү. Катуу тартип керек. Мыйзамдуу түрдө эмгек түрмөлөрүнө (концетрация лагерлер не) 10 жылдан кем эмес убакыт иштетүү керек. Ошондо адам укугу бузулду деп кыйкырган жар болот. Ошолорду да ошол лагерлер не кесүү туура болоор эле. Гумандуулук чектелүү болмоюн ар ким батыштын акчаларын алып акмакчылыкка бара берет.",non_hate
UgyGo7otIjXvi40q_Nx4AaABAg,rcF3WelvY18,Акмактар жаш муундарды бузуп жатат.жок кылгыла.камагыла ар бирини он жылга,offensive
Ugw8Zduy-ZCBPSLQZLB4AaABAg,GE9a-UY4I7E,"Мед. Заключениясын берген профессору камаш кк, азизтин эжеси олко башчысына разычылык билдирип жатпайбы, уже белгилу болду да кимдин колу бар",non_hate
UgyBHhVYZ93Swzwymul4AaABAg,iM4S3PDEGDg,Ушакчылар кыларга жумушунар жокпу,non_hate
Ugxam_sdvka1nSDr9pt4AaABAg,MzmJyHQlS5Y,райимди нполор сындырды себеби кучтуу тын Адам чыкпаш керек ел аралык бизнес талашуу кыргыздар нполорго сатылганы окундурот байсалов Акаев булар кыргызстанды жок кылганга аракеттенишет,non_hate
Ugzx1-1DkmTJetFlMMV4AaABAg,va4UkKaVJ8k,Булардын зыяндан башка пайдасы жок Эл бузарлар тундо буларды машинага салып баарын жок кылбаса кобойуп кетет.,hate
UgxW8Id6oUooFSTKK7J4AaABAg,bXQ7pHLuXSc,Бут жеп кетип жыргап журо беришсин акыретте коросун кыйынчылыкты,non_hate
UgzLYKrThWnFiGZMInp4AaABAg,HeGfRTka3TQ,Карасан уят бет жок адрес телефон берипалып дагы какандап озунду ак кылып атасын бирок сени эл жалар праститутка секс по расчету кыз экен деп ойлодуго,hate
UggJsgo8W1xxs3gCoAEC,GE9a-UY4I7E,чыгарып узатып лох эле болдунар далбаёптор уялбайсынарбы хуйлар Кыргызстан эч качан онукпойт,offensive
Ugzd1Op13IZf967Xbnl4AaABAg,KSVY5SRkfn8,Ташиевтин иниси баласы туугандары миллиардер болушту булар куздурган акчаларды оздоруно эле котортуп алышканго уят эле Райым миллионду куздурам деп озунун оозуна куздуруп алганго миллиардер болуп кетишти 😅😊.,non_hate
Ugw8PrFC5neiUfV8i6R4AaABAg,iM4S3PDEGDg,Эски видиону чыгаргандарды жасалаш кк,non_hate
UgxssqHGQq8CLbbUFnB4AaABAg,KSVY5SRkfn8,Бул сукаларга катуу чара корулсун,offensive
UgxoZFuXajqwVhODJel4AaABAg,GE9a-UY4I7E,Её бул амирика,non_hate
Ughh5m1z7ZL9zXgCoAEC,GE9a-UY4I7E,Бир чеченге алыбыз келбей койдук кыргыздын жигитери жана бийликтеги жигитер жана куч органдары . Уйат канча кыргыздын кулак мурдун озун кескилеп канча биздин жигиттерди олтурду бир ширик нарик чеченди эч нерсе кыла албай калдык .эртен барып грознйга бир кыргыз депутат олтуруп корсун бошотмок турсун соогун сопот кылбайбы ушундай мамлекете жашаганыма наразымын бул ишке эл башчыбыз туздон кунозу бар,non_hate
Ugz9cfq44YECn-bvWAp4AaABAg,bXQ7pHLuXSc,Бакиев прездент болуп турганда заказной олтурулор коп болгон канчалаган чыгаан эр жигитери атылып кетти,non_hate
UgxFa_560CxB7T4N-T14AaABAg,bXQ7pHLuXSc,КЫРГЫЗЫСТАНДАГЫ 120 ДЕПУТАТТАРДЫ БАЙЛЫГЫН ТЕКШЕРСЕНЕР ЖАКШЫ БОЛОТ ЭЛЕ ЖУРНАЛИСТЕР,non_hate
UgwKSSYdjQuuh-4Wm_F4AaABAg,9SK6boOSZX0,Урод кебетеси суук генералга Аллах көрсөтсүн балдарын жеп отуруп калсын ылайым,offensive
Ugwg5EMDhNv9JfLpRs94AaABAg,rcF3WelvY18,"Баляянын баары Аракта емнеге эч ким тыйуу салаалбайт ушу алкогольго,турмодо 99 .процент арактын айынан болот екен, арактын айынан бомж болуп кочодо калып атышат,силер тын болуп сигареты анан Калян деп,корунбой еле койгула,кулкум келип атат 😂кылганынарга🎉",non_hate
Ugz8RhjvtZVffKPZ-1t4AaABAg,MzmJyHQlS5Y,Ошол маркум улан эгизбаевдин аялына матраимовдордон акча алып бериш керек☝️ Аллах дын алдында кантип жооп берет экенсинер матраимовдор ?,non_hate
Ugzj6-zgagZPLqMlEi54AaABAg,rcF3WelvY18,"Жоғосун ушундай лгбтлар! Қырғыздын салтына, динине, тарыхына туура келбеген көрүнүш!",hate
Ugx0WDnHml1vVwVEj4N4AaABAg,KSVY5SRkfn8,Жон эле спектакль.Бири-бирин чукумай. Бизде баары эле криминал болуп кеткенго.,non_hate
Ugw7QU1cwNQ3CZas0zl4AaABAg,va4UkKaVJ8k,Тура кыласынар клубтун ээсин соттоп салсада аздык кылатко гомиктерди камерага тартып элге коргозсонор жакшы болор беле тууган уругу коруп тарбиялайбы деген ой,hate
UgzQwJ41Nb362FhmxmR4AaABAg,rcF3WelvY18,Туурай ойлойсун ишине ийгилик тууганым,non_hate
UgzR37oL-j9hz-cPIz14AaABAg,rcF3WelvY18,Кармап кетпейсинерби ушунча баргандан кийин укук коргоочулар!!!!!,non_hate
UgzzFjD05P8jPnzYLi94AaABAg,HeGfRTka3TQ,Айзада өлтүрүпсүң даң даң сүйлөптүрго,non_hate
Ugz0IS2-mYohN5qlCIx4AaABAg,9SK6boOSZX0,Сука пидор бача-бози тазик,hate
UgxZDet0SpY9PjTiIsx4AaABAg,va4UkKaVJ8k,Жок кылышкерек мындай акмактарды,offensive
UgzVDvE9jBPMRcszwvN4AaABAg,iM4S3PDEGDg,Кайсы акмак саалып жатат😡😡😡😡,offensive
Ugy6SEHk4RBa2t_3luF4AaABAg,fIXFhZQ1Irg,мокогон бычак менен союп кыйнап өлтүрүш керек буларды,hate
Ugz-03GjwPcd44Qctst4AaABAg,MzmJyHQlS5Y,Матраимовдун иштеп аткан убагында арзан запчастьттар келчу эле жаман жагын эмес жакшы жактарын дагы караштырып койгула,non_hate
UgzjExwnxOmTPk3JxPh4AaABAg,GE9a-UY4I7E,Сиз туда или суда эле экенсизда э.,non_hate
UgxefpUeE72-Fzyjntd4AaABAg,mOGb4Wzdbv4,Алхамдуллило ☝️ сиздей инсандар коп болсун 🤲 Аллах Разы болсун 🤲,non_hate
UgxkE8VL85MH4YXxsYV4AaABAg,GE9a-UY4I7E,"Рысалиев көк мее сүйлөгөнүн көрсөң күлөсүң го, дыркыраган боюнча кетти, анан аны бирөө өлтүрүп коёт деп корктум дегени эмне бул эшектин.",offensive
Ugzkn_XLXAELLkWSIH54AaABAg,fIXFhZQ1Irg,Ыймансыздардын майрамы бизге кереги кереги жок дегендер лайк баскыла,non_hate
UgxujjfUNV3FblEDO4p4AaABAg,HeGfRTka3TQ,Андан башка мыйзамынарды иштетип алгылачы,non_hate
UgzUDxHTw5PFqRk49e94AaABAg,KSVY5SRkfn8,Омур бойу камагыла бул акмактарды,offensive
Ugx-BQ8xTvLN-5hNG2J4AaABAg,bXQ7pHLuXSc,Макул Максим уурдаган акчаны кайтарып алсын Кыргызстан дейли. Бирок ал акчаны кайра эле биздин жеп тойбосторубуздун чонтогуно тушот.,non_hate
Ugx8QpVzyjey6X8yB-54AaABAg,bXQ7pHLuXSc,Силердин ишинер эмне чмолор,offensive
Ugx-MhQ_GD0M3M8degB4AaABAg,rcF3WelvY18,Акмактар закон кучун билишпейтго чыгып турнули дейт полный коррупцияда ошон учун чыккыла деп турушатда ошол эле милициялар пара алып коз жуумуп журушконда Жетекчилерине катуу чара коргуло,offensive
